100.000000,1.952793,0.052192
200.000000,2.145279,1.401421
300.000000,2.633977,4.691398
400.000000,3.416889,4.706022
500.000000,4.293551,1.781018
600.000000,7.255654,6.778909
700.000000,9.352063,2.182648
800.000000,12.697146,2.192248
900.000000,15.747012,2.608791
1000.000000,19.428198,2.169993
1100.000000,23.728730,1.575409
1200.000000,27.792894,1.187380
1300.000000,33.136645,0.965326
1400.000000,37.784251,0.268121
1500.000000,43.159920,7.987736
1600.000000,48.923550,0.292648
1700.000000,54.660239,0.524075
1800.000000,60.073802,1.690362
1900.000000,66.256317,1.150415
2000.000000,72.234374,0.534867
2100.000000,78.703114,1.047811
2200.000000,85.431160,0.466428
2300.000000,92.233017,0.223365
2400.000000,98.653891,0.432828
2500.000000,107.012573,0.401503
2600.000000,114.569415,0.469303
2700.000000,122.765539,0.432987
2800.000000,131.729609,0.270384
2900.000000,139.572677,1.046028
3000.000000,148.231548,0.403465
3100.000000,157.556667,0.781945
3200.000000,167.295689,0.385475
3300.000000,180.000767,0.446824
3400.000000,192.368743,0.582219
3500.000000,203.076123,0.412068
3600.000000,214.476669,0.436157
3700.000000,225.855267,0.476623
3800.000000,237.176059,1.070177
3900.000000,247.585220,0.418692
4000.000000,258.259718,0.931881
4100.000000,271.021621,0.360661
4200.000000,282.782188,0.339960
4300.000000,296.313038,0.555617
4400.000000,308.392740,0.266889
4500.000000,321.658288,0.375229
4600.000000,335.912212,0.259053
4700.000000,350.404390,0.716590
4800.000000,363.504326,0.353607
4900.000000,380.389220,1.535410
