100.000000,1.890181,0.046597
200.000000,2.202615,0.398922
300.000000,2.921197,0.612615
400.000000,4.001242,0.717037
500.000000,5.139435,0.322199
600.000000,8.234675,1.047918
700.000000,10.296628,0.357253
800.000000,12.639891,0.269467
900.000000,15.393622,0.195245
1000.000000,18.404188,0.136556
1100.000000,22.030539,0.214709
1200.000000,25.721414,0.112653
1300.000000,29.858952,0.167095
1400.000000,34.360173,0.204188
1500.000000,39.114425,0.177591
1600.000000,44.242811,0.258296
1700.000000,49.500826,0.114490
1800.000000,54.672184,0.097570
1900.000000,60.470516,0.150426
2000.000000,66.734193,0.148018
2100.000000,73.343492,0.341951
2200.000000,79.813587,0.614797
2300.000000,86.281738,0.668420
2400.000000,93.125040,1.086848
2500.000000,100.922082,1.456147
2600.000000,108.218887,1.412171
2700.000000,116.376161,3.875235
2800.000000,124.548477,31.132969
2900.000000,133.309255,1.123252
3000.000000,141.675753,3.042155
3100.000000,150.447121,1.394243
3200.000000,159.710523,1.295145
3300.000000,168.999117,1.591913
3400.000000,179.236181,9.131474
3500.000000,190.188547,17.691547
3600.000000,200.608882,1.826025
3700.000000,211.375612,2.956171
3800.000000,221.953862,3.202915
3900.000000,233.735696,3.183804
4000.000000,244.984279,21.775469
4100.000000,257.081324,2.696843
4200.000000,269.198186,2.022546
4300.000000,281.741067,2.575852
4400.000000,294.265395,2.408639
4500.000000,306.736910,9.230557
4600.000000,320.313908,2.747577
4700.000000,335.546641,6.576621
4800.000000,348.437729,3.224383
4900.000000,364.268648,18.741613
