100.000000,1.905813,0.115500
200.000000,2.204770,0.585101
300.000000,2.968071,0.550589
400.000000,4.063750,0.632840
500.000000,5.141599,0.413907
600.000000,8.174366,0.223828
700.000000,10.267601,0.259096
800.000000,12.655493,0.239685
900.000000,15.436116,0.072761
1000.000000,18.689726,0.664601
1100.000000,22.387744,0.114683
1200.000000,26.391110,0.174235
1300.000000,30.580122,0.107332
1400.000000,35.219468,0.096965
1500.000000,40.327560,0.230840
1600.000000,45.625291,0.123502
1700.000000,50.720095,0.124696
1800.000000,56.415555,0.131393
1900.000000,62.210594,0.298131
2000.000000,68.360279,0.618413
2100.000000,74.779410,0.112524
2200.000000,81.204102,0.197762
2300.000000,87.907187,0.071403
2400.000000,95.265496,0.515829
2500.000000,102.877691,0.074952
2600.000000,110.781985,0.184542
2700.000000,119.141701,0.075593
2800.000000,127.714222,0.127464
2900.000000,136.018989,0.131120
3000.000000,144.642917,0.105022
3100.000000,154.516703,0.395043
3200.000000,168.075272,0.238222
3300.000000,179.261440,0.132078
3400.000000,188.503810,0.096249
3500.000000,202.726857,0.067687
3600.000000,211.503539,0.156087
3700.000000,226.802815,0.425307
3800.000000,240.105023,0.099447
3900.000000,244.529865,0.181111
4000.000000,254.340604,1.766914
4100.000000,266.893390,0.209752
4200.000000,286.842162,0.332832
4300.000000,298.843478,0.148051
4400.000000,309.435691,0.224243
4500.000000,321.498420,0.357823
4600.000000,331.872740,0.222185
4700.000000,344.603650,0.257614
4800.000000,358.673459,0.330799
4900.000000,373.565562,0.355265
