100.000000,1.952670,0.323951
200.000000,2.186989,0.415323
300.000000,2.938960,0.552862
400.000000,3.936581,0.999909
500.000000,5.201912,0.257791
600.000000,8.187751,0.198891
700.000000,10.296640,0.295126
800.000000,12.626473,0.196785
900.000000,15.282031,0.198874
1000.000000,18.450488,0.150864
1100.000000,21.891972,0.110619
1200.000000,25.875590,0.164700
1300.000000,30.561917,0.142122
1400.000000,35.152974,0.113474
1500.000000,40.269460,0.114335
1600.000000,45.843489,0.179813
1700.000000,50.811483,0.104845
1800.000000,57.891850,0.098928
1900.000000,65.468524,0.109521
2000.000000,68.256395,0.109289
2100.000000,74.873533,0.155203
2200.000000,81.793495,0.080938
2300.000000,88.170572,0.144178
2400.000000,95.236228,0.118456
2500.000000,103.016876,0.111505
2600.000000,111.201117,0.083455
2700.000000,119.065684,0.095670
2800.000000,127.996789,0.121632
2900.000000,137.221301,0.091039
3000.000000,145.937650,0.144393
3100.000000,154.654542,0.164915
3200.000000,164.674816,0.087171
3300.000000,174.641563,0.160053
3400.000000,185.361101,0.146054
3500.000000,195.936157,0.147958
3600.000000,206.454916,0.112945
3700.000000,218.076058,0.167075
3800.000000,228.962337,0.203960
3900.000000,240.450767,0.115774
4000.000000,252.170252,0.104319
4100.000000,265.219018,0.098275
4200.000000,276.155889,0.079343
4300.000000,290.232661,0.202020
4400.000000,304.175495,0.197319
4500.000000,317.219770,0.773283
4600.000000,331.704738,0.166552
4700.000000,345.427080,2.379461
4800.000000,360.731333,0.647178
4900.000000,374.544231,0.270229
