100.000000,1.845458,0.062215
200.000000,2.265156,0.816765
300.000000,3.157734,0.637091
400.000000,4.155392,0.508352
500.000000,5.451992,0.255490
600.000000,8.125469,0.184100
700.000000,10.221049,0.104264
800.000000,12.608961,0.224136
900.000000,15.358338,0.171977
1000.000000,18.459992,0.144342
1100.000000,22.129147,0.163778
1200.000000,25.896028,0.135844
1300.000000,29.861818,0.136064
1400.000000,42.875928,0.082463
1500.000000,45.585112,0.069551
1600.000000,51.051265,0.096921
1700.000000,59.532948,0.134202
1800.000000,71.238852,0.266597
1900.000000,78.523080,0.134551
2000.000000,86.511246,0.228904
2100.000000,93.947984,0.187597
2200.000000,94.181340,0.233003
2300.000000,87.860516,0.123870
2400.000000,95.674612,0.320799
2500.000000,103.003247,0.096866
2600.000000,110.948079,0.097337
2700.000000,119.088262,0.280735
2800.000000,128.082655,0.174384
2900.000000,136.627967,0.153794
3000.000000,145.160429,0.132254
3100.000000,154.800838,0.525780
3200.000000,164.502471,0.107041
3300.000000,173.910125,0.125386
3400.000000,184.816074,0.101404
3500.000000,196.028844,0.216568
3600.000000,207.012980,0.245586
3700.000000,217.628383,0.125797
3800.000000,228.625866,0.142951
3900.000000,239.801207,0.082124
4000.000000,251.431729,0.117274
4100.000000,264.395097,0.134763
4200.000000,277.379888,0.164060
4300.000000,290.215015,0.143680
4400.000000,303.024066,0.178235
4500.000000,316.635884,0.583171
4600.000000,330.937618,2.445586
4700.000000,344.712323,0.442784
4800.000000,359.364373,0.337104
4900.000000,374.472758,0.964585
