100.000000,1.958770,0.051470
200.000000,2.236029,0.620164
300.000000,2.957104,0.134438
400.000000,3.930504,1.003537
500.000000,5.170193,1.940401
600.000000,8.533213,0.839835
700.000000,11.219042,0.830956
800.000000,14.056464,0.108805
900.000000,17.373604,0.024880
1000.000000,20.753581,2.577436
1100.000000,24.680094,0.167400
1200.000000,28.541783,0.189124
1300.000000,32.577007,0.245028
1400.000000,36.967284,0.212869
1500.000000,42.853557,0.401848
1600.000000,48.766762,0.984981
1700.000000,54.607162,18.487703
1800.000000,60.361794,0.573267
1900.000000,65.483117,0.541561
2000.000000,70.989435,0.593422
2100.000000,77.453127,1.003499
2200.000000,83.806183,0.678132
2300.000000,90.692790,0.556309
2400.000000,97.320070,0.318143
2500.000000,106.368896,0.185580
2600.000000,115.277100,0.291245
2700.000000,123.209915,0.428210
2800.000000,132.468184,0.579246
2900.000000,141.402321,17.101656
3000.000000,150.690514,0.284516
3100.000000,159.771230,0.268468
3200.000000,170.063722,0.363405
3300.000000,180.185681,0.628506
3400.000000,193.124007,0.590751
3500.000000,203.819551,0.362961
3600.000000,214.892970,0.314928
3700.000000,225.368962,0.330819
3800.000000,237.093602,0.293722
3900.000000,248.134106,6.145857
4000.000000,258.980129,0.343422
4100.000000,272.269242,0.340327
4200.000000,284.776104,0.273307
4300.000000,297.675668,0.197203
4400.000000,310.154330,0.272810
4500.000000,323.351008,0.228475
4600.000000,336.867859,0.226116
4700.000000,352.113125,0.223021
4800.000000,366.266305,0.305571
4900.000000,381.078679,0.228986
